ID do Produto,Nome do Produto,Categoria,Quantidade em Estoque,Data de Entrada,Fornecedor,Localização no Estoque,Data de Venda,Quantidade Vendida
178,Pulverizador question,Empilhadeira,19,2024-05-10,Richardson Baker and Cline,Galpao 8,2022-07-14,10
178,Pulverizador question,Empilhadeira,43,2024-01-23,Richardson Baker and Cline,Galpao 8,2023-05-23,8
178,Pulverizador question,Empilhadeira,28,2024-02-01,Richardson Baker and Cline,Galpao 8,2022-07-03,1
178,Pulverizador question,Empilhadeira,11,2024-01-21,Richardson Baker and Cline,Galpao 8,2022-01-06,4
179,Plantadeira campaign,Colheitadeira,34,2024-05-01,Davis Rivas and Simon,Galpao 10,2023-10-28,4
179,Plantadeira campaign,Colheitadeira,37,2024-01-26,Davis Rivas and Simon,Galpao 10,2023-07-27,3
179,Plantadeira campaign,Colheitadeira,13,2024-02-29,Davis Rivas and Simon,Galpao 10,2022-06-19,3
179,Plantadeira campaign,Colheitadeira,19,2024-04-08,Davis Rivas and Simon,Galpao 10,2022-01-09,2
179,Plantadeira campaign,Colheitadeira,10,2024-05-23,Davis Rivas and Simon,Galpao 10,2022-05-21,6
180,Empilhadeira majority,Pulverizador,6,2024-02-22,JohnsonRamirez,Galpao 4,2022-12-04,6
180,Empilhadeira majority,Pulverizador,38,2024-02-25,JohnsonRamirez,Galpao 4,2023-01-06,6
180,Empilhadeira majority,Pulverizador,3,2024-05-12,JohnsonRamirez,Galpao 4,2023-09-22,5
180,Empilhadeira majority,Pulverizador,49,2024-04-30,JohnsonRamirez,Galpao 4,2023-11-25,4
180,Empilhadeira majority,Pulverizador,43,2024-05-13,JohnsonRamirez,Galpao 4,2023-05-01,9
181,Colheitadeira meeting,Trator,41,2024-04-10,Wallace Group,Galpao 6,2023-08-24,4
181,Colheitadeira meeting,Trator,15,2024-03-15,Wallace Group,Galpao 6,2022-09-27,4
181,Colheitadeira meeting,Trator,30,2024-05-15,Wallace Group,Galpao 6,2022-02-13,7
181,Colheitadeira meeting,Trator,20,2024-02-08,Wallace Group,Galpao 6,2023-11-28,5
181,Colheitadeira meeting,Trator,32,2024-05-03,Wallace Group,Galpao 6,2023-02-26,4
182,Plantadeira then,Empilhadeira,11,2024-01-03,HayesWilson,Galpao 7,2023-10-03,7
182,Plantadeira then,Empilhadeira,30,2024-04-11,HayesWilson,Galpao 7,2023-09-29,5
182,Plantadeira then,Empilhadeira,27,2024-02-10,HayesWilson,Galpao 7,2023-03-22,6
182,Plantadeira then,Empilhadeira,47,2024-01-30,HayesWilson,Galpao 7,2023-06-01,1
182,Plantadeira then,Empilhadeira,37,2024-04-01,HayesWilson,Galpao 7,2023-03-20,1
183,Empilhadeira should,Empilhadeira,19,2024-01-23,Lee PLC,Galpao 4,2022-01-02,10
183,Empilhadeira should,Empilhadeira,31,2024-03-19,Lee PLC,Galpao 4,2022-07-20,5
183,Empilhadeira should,Empilhadeira,32,2024-03-01,Lee PLC,Galpao 4,2023-12-10,8
183,Empilhadeira should,Empilhadeira,42,2024-01-04,Lee PLC,Galpao 4,2023-10-26,6
183,Empilhadeira should,Empilhadeira,4,2024-06-09,Lee PLC,Galpao 4,2023-11-08,1
184,Trator somebody,Colheitadeira,39,2024-01-05,Taylor Ochoa and Nguyen,Galpao 1,2023-09-18,8
184,Trator somebody,Colheitadeira,34,2024-05-12,Taylor Ochoa and Nguyen,Galpao 1,2022-03-11,8
184,Trator somebody,Colheitadeira,23,2024-04-17,Taylor Ochoa and Nguyen,Galpao 1,2023-08-20,9
184,Trator somebody,Colheitadeira,42,2024-06-27,Taylor Ochoa and Nguyen,Galpao 1,2023-06-18,2
184,Trator somebody,Colheitadeira,28,2024-06-19,Taylor Ochoa and Nguyen,Galpao 1,2022-05-04,1
185,Pulverizador security,Empilhadeira,21,2024-02-09,HillWilliams,Galpao 8,2022-07-23,4
185,Pulverizador security,Empilhadeira,34,2024-06-07,HillWilliams,Galpao 8,2023-06-29,9
185,Pulverizador security,Empilhadeira,18,2024-04-10,HillWilliams,Galpao 8,2022-06-04,7
185,Pulverizador security,Empilhadeira,16,2024-06-03,HillWilliams,Galpao 8,2022-12-10,4
185,Pulverizador security,Empilhadeira,42,2024-03-27,HillWilliams,Galpao 8,2022-04-30,10
186,Pulverizador three,Colheitadeira,30,2024-05-09,Vargas PLC,Galpao 2,2023-08-11,3
186,Pulverizador three,Colheitadeira,21,2024-02-21,Vargas PLC,Galpao 2,2022-04-29,3
186,Pulverizador three,Colheitadeira,6,2024-06-28,Vargas PLC,Galpao 2,2022-08-04,5
186,Pulverizador three,Colheitadeira,23,2024-02-15,Vargas PLC,Galpao 2,2022-10-14,5
186,Pulverizador three,Colheitadeira,46,2024-05-06,Vargas PLC,Galpao 2,2023-04-17,6
187,Pulverizador administration,Plantadeira,10,2024-01-27,Garrett Davis and Gutierrez,Galpao 1,2023-11-30,1
187,Pulverizador administration,Plantadeira,9,2024-02-29,Garrett Davis and Gutierrez,Galpao 1,2022-03-01,10
187,Pulverizador administration,Plantadeira,37,2024-04-27,Garrett Davis and Gutierrez,Galpao 1,2023-09-03,2
187,Pulverizador administration,Plantadeira,9,2024-03-04,Garrett Davis and Gutierrez,Galpao 1,2023-01-19,2
187,Pulverizador administration,Plantadeira,10,2024-06-28,Garrett Davis and Gutierrez,Galpao 1,2022-11-17,1
188,Trator receive,Colheitadeira,8,2024-02-26,Vaughn Hunter and Henderson,Galpao 10,2023-06-06,2
188,Trator receive,Colheitadeira,7,2024-05-31,Vaughn Hunter and Henderson,Galpao 10,2022-08-23,1
188,Trator receive,Colheitadeira,14,2024-02-16,Vaughn Hunter and Henderson,Galpao 10,2023-10-10,5
188,Trator receive,Colheitadeira,2,2024-01-08,Vaughn Hunter and Henderson,Galpao 10,2023-12-28,4
188,Trator receive,Colheitadeira,31,2024-01-17,Vaughn Hunter and Henderson,Galpao 10,2022-08-03,6
189,Pulverizador exist,Trator,47,2024-06-10,BurchRuiz,Galpao 3,2023-11-25,6
189,Pulverizador exist,Trator,31,2024-04-20,BurchRuiz,Galpao 3,2022-09-01,1
189,Pulverizador exist,Trator,32,2024-05-06,BurchRuiz,Galpao 3,2023-08-24,6
189,Pulverizador exist,Trator,35,2024-06-15,BurchRuiz,Galpao 3,2023-11-03,6
189,Pulverizador exist,Trator,40,2024-05-08,BurchRuiz,Galpao 3,2023-09-27,2
190,Trator course,Colheitadeira,38,2024-02-12,Townsend Christian and Campbell,Galpao 8,2023-04-25,4
190,Trator course,Colheitadeira,2,2024-04-24,Townsend Christian and Campbell,Galpao 8,2023-09-07,5
190,Trator course,Colheitadeira,29,2024-03-29,Townsend Christian and Campbell,Galpao 8,2022-07-10,9
190,Trator course,Colheitadeira,48,2024-05-12,Townsend Christian and Campbell,Galpao 8,2023-02-03,7
190,Trator course,Colheitadeira,31,2024-02-12,Townsend Christian and Campbell,Galpao 8,2023-01-27,10
191,Colheitadeira economy,Plantadeira,5,2024-06-30,FritzBell,Galpao 10,2022-04-14,1
191,Colheitadeira economy,Plantadeira,50,2024-06-11,FritzBell,Galpao 10,2022-03-04,3
191,Colheitadeira economy,Plantadeira,2,2024-03-29,FritzBell,Galpao 10,2022-10-09,9
191,Colheitadeira economy,Plantadeira,19,2024-02-24,FritzBell,Galpao 10,2023-02-10,8
191,Colheitadeira economy,Plantadeira,4,2024-07-03,FritzBell,Galpao 10,2023-12-08,10
192,Colheitadeira will,Empilhadeira,39,2024-02-10,NelsonWalker,Galpao 8,2023-01-22,9
192,Colheitadeira will,Empilhadeira,24,2024-04-29,NelsonWalker,Galpao 8,2022-01-29,4
192,Colheitadeira will,Empilhadeira,6,2024-03-09,NelsonWalker,Galpao 8,2022-09-18,7
192,Colheitadeira will,Empilhadeira,28,2024-06-29,NelsonWalker,Galpao 8,2022-01-28,1
192,Colheitadeira will,Empilhadeira,45,2024-03-07,NelsonWalker,Galpao 8,2023-11-16,4
193,Trator force,Pulverizador,22,2024-02-17,Cruz Mosley and Hansen,Galpao 4,2022-11-04,2
193,Trator force,Pulverizador,49,2024-04-16,Cruz Mosley and Hansen,Galpao 4,2022-03-26,2
193,Trator force,Pulverizador,23,2024-06-24,Cruz Mosley and Hansen,Galpao 4,2023-11-03,7
193,Trator force,Pulverizador,27,2024-01-01,Cruz Mosley and Hansen,Galpao 4,2023-11-29,8
193,Trator force,Pulverizador,31,2024-03-18,Cruz Mosley and Hansen,Galpao 4,2022-02-16,2
194,Colheitadeira quality,Plantadeira,35,2024-02-14,SilvaCampbell,Galpao 10,2022-01-05,7
194,Colheitadeira quality,Plantadeira,20,2024-01-01,SilvaCampbell,Galpao 10,2022-11-19,10
194,Colheitadeira quality,Plantadeira,40,2024-06-06,SilvaCampbell,Galpao 10,2022-03-10,1
194,Colheitadeira quality,Plantadeira,41,2024-04-18,SilvaCampbell,Galpao 10,2023-01-05,5
194,Colheitadeira quality,Plantadeira,22,2024-02-12,SilvaCampbell,Galpao 10,2023-01-23,3
195,Empilhadeira magazine,Trator,21,2024-06-06,Golden Guzman and Ruiz,Galpao 2,2022-11-12,2
195,Empilhadeira magazine,Trator,20,2024-02-09,Golden Guzman and Ruiz,Galpao 2,2022-03-02,1
195,Empilhadeira magazine,Trator,3,2024-02-14,Golden Guzman and Ruiz,Galpao 2,2022-04-29,2
195,Empilhadeira magazine,Trator,19,2024-03-13,Golden Guzman and Ruiz,Galpao 2,2023-09-20,1
195,Empilhadeira magazine,Trator,48,2024-01-21,Golden Guzman and Ruiz,Galpao 2,2022-01-04,2
196,Empilhadeira happy,Plantadeira,19,2024-01-01,Lewis Estrada and Kelly,Galpao 6,2023-11-16,10
196,Empilhadeira happy,Plantadeira,33,2024-03-22,Lewis Estrada and Kelly,Galpao 6,2022-08-06,7
196,Empilhadeira happy,Plantadeira,16,2024-01-15,Lewis Estrada and Kelly,Galpao 6,2023-11-28,3
196,Empilhadeira happy,Plantadeira,29,2024-01-27,Lewis Estrada and Kelly,Galpao 6,2023-03-05,3
196,Empilhadeira happy,Plantadeira,15,2024-05-22,Lewis Estrada and Kelly,Galpao 6,2023-04-22,2
197,Empilhadeira western,Trator,23,2024-02-16,Manning Hall and Morris,Galpao 5,2023-08-27,8
197,Empilhadeira western,Trator,9,2024-01-15,Manning Hall and Morris,Galpao 5,2023-01-17,10
197,Empilhadeira western,Trator,31,2024-07-02,Manning Hall and Morris,Galpao 5,2023-07-07,8
197,Empilhadeira western,Trator,47,2024-01-31,Manning Hall and Morris,Galpao 5,2022-09-06,2
197,Empilhadeira western,Trator,43,2024-07-05,Manning Hall and Morris,Galpao 5,2023-04-25,1
198,Plantadeira war,Empilhadeira,21,2024-05-30,Hart Martin and Schroeder,Galpao 5,2023-03-16,4
198,Plantadeira war,Empilhadeira,44,2024-06-02,Hart Martin and Schroeder,Galpao 5,2023-11-07,1
198,Plantadeira war,Empilhadeira,47,2024-04-15,Hart Martin and Schroeder,Galpao 5,2022-01-16,2
198,Plantadeira war,Empilhadeira,35,2024-03-11,Hart Martin and Schroeder,Galpao 5,2023-03-26,1
198,Plantadeira war,Empilhadeira,48,2024-06-14,Hart Martin and Schroeder,Galpao 5,2022-12-23,3
199,Trator behind,Empilhadeira,29,2024-01-02,Lester Coleman and Dudley,Galpao 7,2022-11-19,7
199,Trator behind,Empilhadeira,21,2024-02-01,Lester Coleman and Dudley,Galpao 7,2022-05-05,8
199,Trator behind,Empilhadeira,39,2024-06-08,Lester Coleman and Dudley,Galpao 7,2022-06-08,9
199,Trator behind,Empilhadeira,17,2024-02-01,Lester Coleman and Dudley,Galpao 7,2022-10-27,6
199,Trator behind,Empilhadeira,14,2024-05-27,Lester Coleman and Dudley,Galpao 7,2023-10-21,6
200,Colheitadeira paper,Trator,2,2024-05-23,Moore Martin and Burgess,Galpao 10,2022-06-14,9
200,Colheitadeira paper,Trator,48,2024-02-27,Moore Martin and Burgess,Galpao 10,2022-09-23,10
200,Colheitadeira paper,Trator,2,2024-04-14,Moore Martin and Burgess,Galpao 10,2022-01-07,8
200,Colheitadeira paper,Trator,35,2024-02-11,Moore Martin and Burgess,Galpao 10,2023-03-24,2
200,Colheitadeira paper,Trator,7,2024-04-23,Moore Martin and Burgess,Galpao 10,2022-05-19,1
201,Trator find,Plantadeira,7,2024-05-28,Cobb and Sons,Galpao 1,2022-08-11,9
201,Trator find,Plantadeira,9,2024-01-05,Cobb and Sons,Galpao 1,2023-12-19,9
201,Trator find,Plantadeira,49,2024-05-13,Cobb and Sons,Galpao 1,2023-11-23,6
201,Trator find,Plantadeira,27,2024-03-30,Cobb and Sons,Galpao 1,2023-01-07,5
201,Trator find,Plantadeira,6,2024-01-18,Cobb and Sons,Galpao 1,2022-12-25,4
202,Plantadeira risk,Trator,26,2024-05-17,AndersonMullins,Galpao 3,2023-04-16,6
202,Plantadeira risk,Trator,20,2024-02-13,AndersonMullins,Galpao 3,2023-04-02,5
202,Plantadeira risk,Trator,50,2024-01-31,AndersonMullins,Galpao 3,2023-09-29,3
202,Plantadeira risk,Trator,8,2024-06-07,AndersonMullins,Galpao 3,2022-10-05,7
202,Plantadeira risk,Trator,49,2024-03-22,AndersonMullins,Galpao 3,2023-06-07,4
203,Empilhadeira mother,Colheitadeira,14,2024-05-03,Thomas Casey and Anderson,Galpao 7,2023-06-23,3
203,Empilhadeira mother,Colheitadeira,5,2024-03-01,Thomas Casey and Anderson,Galpao 7,2022-01-04,4
203,Empilhadeira mother,Colheitadeira,16,2024-03-25,Thomas Casey and Anderson,Galpao 7,2023-08-29,3
203,Empilhadeira mother,Colheitadeira,17,2024-06-15,Thomas Casey and Anderson,Galpao 7,2023-06-09,1
203,Empilhadeira mother,Colheitadeira,42,2024-02-07,Thomas Casey and Anderson,Galpao 7,2022-05-10,8
204,Plantadeira apply,Empilhadeira,49,2024-07-03,Zuniga PLC,Galpao 7,2022-11-08,5
204,Plantadeira apply,Empilhadeira,8,2024-02-28,Zuniga PLC,Galpao 7,2022-01-23,4
204,Plantadeira apply,Empilhadeira,30,2024-04-25,Zuniga PLC,Galpao 7,2023-08-13,8
204,Plantadeira apply,Empilhadeira,12,2024-02-07,Zuniga PLC,Galpao 7,2022-03-20,9
204,Plantadeira apply,Empilhadeira,10,2024-06-06,Zuniga PLC,Galpao 7,2023-10-05,7
205,Trator little,Trator,18,2024-01-11,Jarvis Wolf and Garcia,Galpao 8,2022-04-20,4
205,Trator little,Trator,31,2024-03-07,Jarvis Wolf and Garcia,Galpao 8,2023-06-29,5
205,Trator little,Trator,50,2024-06-21,Jarvis Wolf and Garcia,Galpao 8,2022-06-11,4
205,Trator little,Trator,17,2024-06-14,Jarvis Wolf and Garcia,Galpao 8,2022-03-03,10
205,Trator little,Trator,47,2024-06-20,Jarvis Wolf and Garcia,Galpao 8,2022-07-14,5
206,Colheitadeira magazine,Trator,12,2024-01-09,NewtonHill,Galpao 2,2023-02-02,3
206,Colheitadeira magazine,Trator,47,2024-04-12,NewtonHill,Galpao 2,2022-06-27,6
206,Colheitadeira magazine,Trator,2,2024-02-06,NewtonHill,Galpao 2,2022-04-01,2
206,Colheitadeira magazine,Trator,32,2024-01-24,NewtonHill,Galpao 2,2022-10-24,4
206,Colheitadeira magazine,Trator,21,2024-05-29,NewtonHill,Galpao 2,2023-08-03,7
207,Trator almost,Empilhadeira,39,2024-02-06,Garcia Banks and Ross,Galpao 3,2023-05-18,3
207,Trator almost,Empilhadeira,40,2024-04-10,Garcia Banks and Ross,Galpao 3,2023-03-19,5
207,Trator almost,Empilhadeira,6,2024-01-09,Garcia Banks and Ross,Galpao 3,2023-01-06,6
207,Trator almost,Empilhadeira,35,2024-04-12,Garcia Banks and Ross,Galpao 3,2022-06-05,2
207,Trator almost,Empilhadeira,19,2024-06-27,Garcia Banks and Ross,Galpao 3,2022-11-16,9
208,Plantadeira number,Colheitadeira,28,2024-02-02,MartinezGibbs,Galpao 1,2022-03-12,10
208,Plantadeira number,Colheitadeira,20,2024-01-09,MartinezGibbs,Galpao 1,2022-08-28,5
208,Plantadeira number,Colheitadeira,2,2024-01-01,MartinezGibbs,Galpao 1,2023-03-20,5
208,Plantadeira number,Colheitadeira,27,2024-05-12,MartinezGibbs,Galpao 1,2023-02-22,3
208,Plantadeira number,Colheitadeira,37,2024-03-05,MartinezGibbs,Galpao 1,2022-12-04,5
209,Plantadeira coach,Colheitadeira,14,2024-01-01,BautistaFlowers,Galpao 6,2022-11-14,4
209,Plantadeira coach,Colheitadeira,33,2024-04-12,BautistaFlowers,Galpao 6,2022-11-10,6
209,Plantadeira coach,Colheitadeira,44,2024-04-20,BautistaFlowers,Galpao 6,2023-05-04,10
209,Plantadeira coach,Colheitadeira,15,2024-04-13,BautistaFlowers,Galpao 6,2022-09-06,8
209,Plantadeira coach,Colheitadeira,29,2024-04-17,BautistaFlowers,Galpao 6,2023-10-16,9
210,Pulverizador lose,Trator,32,2024-03-07,Fernandez and Sons,Galpao 4,2022-09-11,6
210,Pulverizador lose,Trator,30,2024-05-30,Fernandez and Sons,Galpao 4,2023-01-06,6
210,Pulverizador lose,Trator,28,2024-03-09,Fernandez and Sons,Galpao 4,2022-11-23,9
210,Pulverizador lose,Trator,4,2024-02-12,Fernandez and Sons,Galpao 4,2023-04-14,9
210,Pulverizador lose,Trator,22,2024-06-21,Fernandez and Sons,Galpao 4,2022-05-20,2
211,Empilhadeira blue,Trator,41,2024-03-29,Evans Inc,Galpao 6,2023-08-02,1
211,Empilhadeira blue,Trator,23,2024-05-22,Evans Inc,Galpao 6,2023-02-02,7
211,Empilhadeira blue,Trator,18,2024-06-28,Evans Inc,Galpao 6,2023-03-18,5
211,Empilhadeira blue,Trator,34,2024-04-09,Evans Inc,Galpao 6,2022-10-25,7
211,Empilhadeira blue,Trator,39,2024-06-07,Evans Inc,Galpao 6,2022-12-26,9
212,Colheitadeira animal,Trator,34,2024-06-09,JonesFry,Galpao 2,2022-12-17,1
212,Colheitadeira animal,Trator,38,2024-06-20,JonesFry,Galpao 2,2022-12-12,10
212,Colheitadeira animal,Trator,15,2024-04-16,JonesFry,Galpao 2,2022-09-20,10
212,Colheitadeira animal,Trator,6,2024-05-11,JonesFry,Galpao 2,2023-06-22,3
212,Colheitadeira animal,Trator,18,2024-07-03,JonesFry,Galpao 2,2022-05-12,7
213,Colheitadeira dog,Trator,17,2024-01-07,Martin Roberts and Collier,Galpao 9,2023-04-16,4
213,Colheitadeira dog,Trator,17,2024-06-28,Martin Roberts and Collier,Galpao 9,2023-03-01,9
213,Colheitadeira dog,Trator,35,2024-03-19,Martin Roberts and Collier,Galpao 9,2022-04-02,3
213,Colheitadeira dog,Trator,21,2024-02-16,Martin Roberts and Collier,Galpao 9,2023-08-30,4
213,Colheitadeira dog,Trator,13,2024-01-03,Martin Roberts and Collier,Galpao 9,2023-10-22,1
214,Pulverizador positive,Colheitadeira,31,2024-02-29,JamesEdwards,Galpao 7,2023-10-02,8
214,Pulverizador positive,Colheitadeira,38,2024-03-01,JamesEdwards,Galpao 7,2022-11-02,4
214,Pulverizador positive,Colheitadeira,31,2024-02-11,JamesEdwards,Galpao 7,2023-12-21,6
214,Pulverizador positive,Colheitadeira,39,2024-05-29,JamesEdwards,Galpao 7,2022-12-31,2
214,Pulverizador positive,Colheitadeira,32,2024-06-25,JamesEdwards,Galpao 7,2022-06-07,8
215,Plantadeira day,Colheitadeira,45,2024-03-25,PittmanFaulkner,Galpao 9,2023-10-20,6
215,Plantadeira day,Colheitadeira,47,2024-03-15,PittmanFaulkner,Galpao 9,2023-07-29,5
215,Plantadeira day,Colheitadeira,21,2024-03-26,PittmanFaulkner,Galpao 9,2023-05-31,4
215,Plantadeira day,Colheitadeira,5,2024-07-04,PittmanFaulkner,Galpao 9,2023-11-19,10
215,Plantadeira day,Colheitadeira,30,2024-05-04,PittmanFaulkner,Galpao 9,2023-08-17,6
216,Colheitadeira safe,Colheitadeira,1,2024-03-21,Ryan Blevins and Frazier,Galpao 9,2022-11-16,8
216,Colheitadeira safe,Colheitadeira,21,2024-06-21,Ryan Blevins and Frazier,Galpao 9,2023-07-07,1
216,Colheitadeira safe,Colheitadeira,18,2024-01-26,Ryan Blevins and Frazier,Galpao 9,2022-11-03,8
216,Colheitadeira safe,Colheitadeira,27,2024-04-24,Ryan Blevins and Frazier,Galpao 9,2022-03-26,6
216,Colheitadeira safe,Colheitadeira,36,2024-06-04,Ryan Blevins and Frazier,Galpao 9,2023-05-10,6
217,Trator play,Pulverizador,40,2024-06-21,HowardPerez,Galpao 5,2022-11-13,6
217,Trator play,Pulverizador,18,2024-04-19,HowardPerez,Galpao 5,2023-03-17,10
217,Trator play,Pulverizador,38,2024-05-16,HowardPerez,Galpao 5,2022-02-11,9
217,Trator play,Pulverizador,34,2024-05-10,HowardPerez,Galpao 5,2023-01-16,10
217,Trator play,Pulverizador,46,2024-04-26,HowardPerez,Galpao 5,2022-03-23,4
218,Plantadeira cut,Colheitadeira,32,2024-04-07,GloverMiller,Galpao 3,2022-02-15,10
218,Plantadeira cut,Colheitadeira,35,2024-05-01,GloverMiller,Galpao 3,2023-07-31,3
218,Plantadeira cut,Colheitadeira,17,2024-02-16,GloverMiller,Galpao 3,2022-08-18,5
218,Plantadeira cut,Colheitadeira,17,2024-03-07,GloverMiller,Galpao 3,2023-03-09,4
218,Plantadeira cut,Colheitadeira,5,2024-04-10,GloverMiller,Galpao 3,2023-08-24,4
219,Colheitadeira agency,Colheitadeira,47,2024-04-30,Johnson Williams and Sanford,Galpao 2,2022-10-22,9
219,Colheitadeira agency,Colheitadeira,35,2024-03-16,Johnson Williams and Sanford,Galpao 2,2022-12-13,2
219,Colheitadeira agency,Colheitadeira,16,2024-06-13,Johnson Williams and Sanford,Galpao 2,2022-04-10,9
219,Colheitadeira agency,Colheitadeira,4,2024-06-27,Johnson Williams and Sanford,Galpao 2,2022-07-17,8
219,Colheitadeira agency,Colheitadeira,27,2024-07-02,Johnson Williams and Sanford,Galpao 2,2022-02-04,4
220,Pulverizador recent,Trator,3,2024-04-14,Caldwell Group,Galpao 8,2022-04-28,10
220,Pulverizador recent,Trator,50,2024-03-26,Caldwell Group,Galpao 8,2023-01-28,1
220,Pulverizador recent,Trator,46,2024-02-04,Caldwell Group,Galpao 8,2022-09-24,4
220,Pulverizador recent,Trator,28,2024-02-28,Caldwell Group,Galpao 8,2023-09-01,2
220,Pulverizador recent,Trator,7,2024-02-17,Caldwell Group,Galpao 8,2023-12-30,1
221,Plantadeira he,Plantadeira,24,2024-06-30,Miller Jenkins and Schneider,Galpao 4,2023-12-29,7
221,Plantadeira he,Plantadeira,32,2024-03-17,Miller Jenkins and Schneider,Galpao 4,2023-01-22,2
221,Plantadeira he,Plantadeira,13,2024-06-09,Miller Jenkins and Schneider,Galpao 4,2022-12-04,10
221,Plantadeira he,Plantadeira,5,2024-05-02,Miller Jenkins and Schneider,Galpao 4,2023-12-19,3
221,Plantadeira he,Plantadeira,14,2024-06-11,Miller Jenkins and Schneider,Galpao 4,2022-09-21,9
222,Pulverizador create,Pulverizador,27,2024-03-05,Johnson PLC,Galpao 1,2022-02-22,3
222,Pulverizador create,Pulverizador,35,2024-01-13,Johnson PLC,Galpao 1,2022-09-11,8
222,Pulverizador create,Pulverizador,18,2024-06-29,Johnson PLC,Galpao 1,2023-01-07,6
222,Pulverizador create,Pulverizador,47,2024-02-15,Johnson PLC,Galpao 1,2023-05-04,9
222,Pulverizador create,Pulverizador,22,2024-02-15,Johnson PLC,Galpao 1,2023-06-29,7
223,Pulverizador agree,Colheitadeira,43,2024-06-26,MooreScott,Galpao 1,2022-05-14,6
223,Pulverizador agree,Colheitadeira,33,2024-03-16,MooreScott,Galpao 1,2023-02-16,4
223,Pulverizador agree,Colheitadeira,6,2024-02-04,MooreScott,Galpao 1,2023-09-15,4
223,Pulverizador agree,Colheitadeira,20,2024-02-23,MooreScott,Galpao 1,2023-10-03,6
223,Pulverizador agree,Colheitadeira,21,2024-06-18,MooreScott,Galpao 1,2022-04-20,5
224,Trator arm,Pulverizador,13,2024-01-12,Montoya and Sons,Galpao 2,2023-03-16,3
224,Trator arm,Pulverizador,18,2024-05-04,Montoya and Sons,Galpao 2,2022-12-14,3
224,Trator arm,Pulverizador,13,2024-03-23,Montoya and Sons,Galpao 2,2023-12-27,5
224,Trator arm,Pulverizador,36,2024-01-12,Montoya and Sons,Galpao 2,2022-11-27,4
224,Trator arm,Pulverizador,50,2024-04-09,Montoya and Sons,Galpao 2,2022-11-15,10
225,Pulverizador score,Pulverizador,4,2024-03-30,Williams Group,Galpao 6,2023-06-30,1
225,Pulverizador score,Pulverizador,36,2024-02-13,Williams Group,Galpao 6,2023-11-14,7
225,Pulverizador score,Pulverizador,41,2024-01-13,Williams Group,Galpao 6,2023-03-03,5
225,Pulverizador score,Pulverizador,42,2024-04-29,Williams Group,Galpao 6,2022-02-11,7
225,Pulverizador score,Pulverizador,47,2024-04-30,Williams Group,Galpao 6,2023-11-28,9
226,Colheitadeira movement,Empilhadeira,23,2024-01-15,WaltersMendez,Galpao 2,2023-12-13,3
226,Colheitadeira movement,Empilhadeira,5,2024-06-21,WaltersMendez,Galpao 2,2023-10-19,7
226,Colheitadeira movement,Empilhadeira,47,2024-05-06,WaltersMendez,Galpao 2,2023-01-08,2
226,Colheitadeira movement,Empilhadeira,22,2024-06-14,WaltersMendez,Galpao 2,2023-04-22,9
226,Colheitadeira movement,Empilhadeira,49,2024-05-16,WaltersMendez,Galpao 2,2022-11-17,7
227,Colheitadeira minute,Pulverizador,36,2024-05-30,Owen PLC,Galpao 1,2023-11-22,10
227,Colheitadeira minute,Pulverizador,36,2024-06-21,Owen PLC,Galpao 1,2022-10-20,5
227,Colheitadeira minute,Pulverizador,15,2024-06-11,Owen PLC,Galpao 1,2023-07-21,9
227,Colheitadeira minute,Pulverizador,18,2024-06-01,Owen PLC,Galpao 1,2023-04-02,4
